study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	base_count	experiment_alias	fastq_bytes	fastq_ftp	submitted_ftp	sample_alias
PRJEB14847	SAMEA4347532	ERX1610345	749906	gut metagenome	Illumina HiSeq 2000	AWF_LIOSW_r1	PAIRED	5184624076	exp_AWF_LIOSW_1_D14MKACXX.IND7	2445616144;2460220678	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539562/ERR1539562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539562/ERR1539562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LIOSW_1_1_D14MKACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LIOSW_1_2_D14MKACXX.IND7_clean.fastq.gz	sample_AWF_749906_B1_113
PRJEB14847	SAMEA4347712	ERX1610330	749906	gut metagenome	Illumina HiSeq 2000	AWF_AABOSW_r1	PAIRED	4476323799	exp_AWF_AABOSW_1_HAYK5ADXX.IND22	1990348340;2050860717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539563/ERR1539563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539563/ERR1539563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AABOSW_1_1_HAYK5ADXX.IND22_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AABOSW_1_2_HAYK5ADXX.IND22_clean.fastq.gz	sample_AWF_749906_B1_176
PRJEB14847	SAMEA4347503	ERX1610306	749906	gut metagenome	Illumina HiSeq 2000	AWF_BIOSW_r1	PAIRED	3800988124	exp_AWF_BIOSW_2_C0KU9ACXX.IND8	1598466374;1611285841	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539564/ERR1539564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539564/ERR1539564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BIOSW_2_1_C0KU9ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BIOSW_2_2_C0KU9ACXX.IND8_clean.fastq.gz	sample_AWF_749906_B1-051
PRJEB14847	SAMEA4347542	ERX1610181	749906	gut metagenome	Illumina HiSeq 2000	AWF_QGOSW_r1	PAIRED	4249078912	exp_AWF_QGOSW_2_C1JJBACXX.IND22	1952021205;1962586462	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539565/ERR1539565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539565/ERR1539565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QGOSW_2_1_C1JJBACXX.IND22_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QGOSW_2_2_C1JJBACXX.IND22_clean.fastq.gz	sample_AWF_749906_B1 066
PRJEB14847	SAMEA4347609	ERX1610291	749906	gut metagenome	Illumina HiSeq 2000	AWF_NKOSW_r1	PAIRED	4711898062	exp_AWF_NKOSW_4_D14FJACXX.IND10	2295655830;2311685077	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539566/ERR1539566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539566/ERR1539566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NKOSW_4_1_D14FJACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_NKOSW_4_2_D14FJACXX.IND10_clean.fastq.gz	sample_AWF_749906_B1_085
PRJEB14847	SAMEA4347510	ERX1610190	749906	gut metagenome	Illumina HiSeq 2000	AWF_GKOSW_r1	PAIRED	4209561885	exp_AWF_GKOSW_3_C0UT3ACXX.IND12	1971659239;1989668185	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539567/ERR1539567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539567/ERR1539567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_GKOSW_3_1_C0UT3ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_GKOSW_3_2_C0UT3ACXX.IND12_clean.fastq.gz	sample_AWF_749906_A1-083
PRJEB14847	SAMEA4347625	ERX1610289	749906	gut metagenome	Illumina HiSeq 2000	AWF_RIOSW_r1	PAIRED	5897286823	exp_AWF_RIOSW_3_C1JJBACXX.IND10	2757853918;2764411825	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539568/ERR1539568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539568/ERR1539568_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_RIOSW_3_1_C1JJBACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_RIOSW_3_2_C1JJBACXX.IND10_clean.fastq.gz	sample_AWF_749906_A1-018
PRJEB14847	SAMEA4347618	ERX1610156	749906	gut metagenome	Illumina HiSeq 2000	AWF_SLOSW_r1	PAIRED	4741372584	exp_AWF_SLOSW_2_C4VR1ACXX.IND6	2290483006;2267319511	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539569/ERR1539569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539569/ERR1539569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_SLOSW_2_1_C4VR1ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_SLOSW_2_2_C4VR1ACXX.IND6_clean.fastq.gz	sample_AWF_749906_A1-026
PRJEB14847	SAMEA4347563	ERX1610335	749906	gut metagenome	Illumina HiSeq 2000	AWF_BEOSW_r1	PAIRED	4535331696	exp_AWF_BEOSW_1_C0KU9ACXX.IND4	1947825893;1952680075	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539570/ERR1539570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539570/ERR1539570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BEOSW_1_1_C0KU9ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BEOSW_1_2_C0KU9ACXX.IND4_clean.fastq.gz	sample_AWF_749906_B1-011
PRJEB14847	SAMEA4347726	ERX1610440	749906	gut metagenome	Illumina HiSeq 2000	AWF_VVOSW_r1	PAIRED	3245661853	exp_AWF_VVOSW_1_HAYJ5ADXX.IND20	1477141144;1503501954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539571/ERR1539571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539571/ERR1539571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VVOSW_1_1_HAYJ5ADXX.IND20_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VVOSW_1_2_HAYJ5ADXX.IND20_clean.fastq.gz	sample_AWF_749906_A1_177
PRJEB14847	SAMEA4347619	ERX1610342	749906	gut metagenome	Illumina HiSeq 2000	AWF_AQOSW_r1	SINGLE	3568160628	exp_AWF_AQOSW_5_C0BMEACXX.IND4	3222261045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539572/ERR1539572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AQOSW_5_C0BMEACXX.IND4_clean.fastq.gz	sample_AWF_749906_A1-141
PRJEB14847	SAMEA4347592	ERX1610432	749906	gut metagenome	Illumina HiSeq 2000	AWF_FBOSW_r1	PAIRED	5112772919	exp_AWF_FBOSW_2_D11TTACXX.IND11	2419322709;2412936781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539573/ERR1539573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539573/ERR1539573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FBOSW_2_1_D11TTACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_FBOSW_2_2_D11TTACXX.IND11_clean.fastq.gz	sample_AWF_749906_B1-002
PRJEB14847	SAMEA4347503	ERX1610201	749906	gut metagenome	Illumina HiSeq 2000	AWF_BIOSW_r1	SINGLE	2870374214	exp_AWF_BIOSW_3_C0BCMACXX.IND8	2401262910	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539574/ERR1539574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BIOSW_3_C0BCMACXX.IND8_clean.fastq.gz	sample_AWF_749906_B1-051
PRJEB14847	SAMEA4347471	ERX1610312	749906	gut metagenome	Illumina HiSeq 2000	AWF_MEOSW_r1	PAIRED	4457726003	exp_AWF_MEOSW_2_D14RHACXX.IND10	2028947877;2056031559	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539575/ERR1539575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539575/ERR1539575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MEOSW_2_1_D14RHACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MEOSW_2_2_D14RHACXX.IND10_clean.fastq.gz	sample_AWF_749906_A1_075
PRJEB14847	SAMEA4347514	ERX1610370	749906	gut metagenome	Illumina HiSeq 2000	AWF_VPOSW_r1	PAIRED	5717073451	exp_AWF_VPOSW_2_HAYJVADXX.IND15	2458151325;2520324499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539576/ERR1539576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539576/ERR1539576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VPOSW_2_1_HAYJVADXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VPOSW_2_2_HAYJVADXX.IND15_clean.fastq.gz	sample_AWF_749906_A1_090
PRJEB14847	SAMEA4347516	ERX1610147	749906	gut metagenome	Illumina HiSeq 2000	AWF_ITOSW_r1	PAIRED	5627044342	exp_AWF_ITOSW_3_C0UW8ACXX.IND1	2374600216;2441715742	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539577/ERR1539577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539577/ERR1539577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_ITOSW_3_1_C0UW8ACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_ITOSW_3_2_C0UW8ACXX.IND1_clean.fastq.gz	sample_AWF_749906_B1-165
PRJEB14847	SAMEA4347457	ERX1610301	749906	gut metagenome	Illumina HiSeq 2000	AWF_BGOSW_r1	PAIRED	3879503878	exp_AWF_BGOSW_1_C0KU9ACXX.IND6	1668930470;1670279307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539578/ERR1539578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539578/ERR1539578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BGOSW_1_1_C0KU9ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_BGOSW_1_2_C0KU9ACXX.IND6_clean.fastq.gz	sample_AWF_749906_B1-031
PRJEB14847	SAMEA4347603	ERX1610334	749906	gut metagenome	Illumina HiSeq 2000	AWF_SNOSW_r2	PAIRED	3551204653	exp_AWF_SNOSW_1_C4VR1ACXX.IND8	1808188869;1777003649	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539579/ERR1539579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539579/ERR1539579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_SNOSW_1_1_C4VR1ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_SNOSW_1_2_C4VR1ACXX.IND8_clean.fastq.gz	sample_AWF_749906_A1-029
PRJEB14847	SAMEA4347741	ERX1610236	749906	gut metagenome	Illumina HiSeq 2000	AWF_AAGOSW_r1	PAIRED	2662413364	exp_AWF_AAGOSW_2_HAYK8ADXX.IND27	1133290555;1177110955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539580/ERR1539580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539580/ERR1539580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAGOSW_2_1_HAYK8ADXX.IND27_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAGOSW_2_2_HAYK8ADXX.IND27_clean.fastq.gz	sample_AWF_749906_A1_188
PRJEB14847	SAMEA4347704	ERX1610182	749906	gut metagenome	Illumina HiSeq 2000	AWF_CCOSW_r1	PAIRED	4161753546	exp_AWF_CCOSW_1_C0KU9ACXX.IND9	1776236522;1772141228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539581/ERR1539581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539581/ERR1539581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CCOSW_1_1_C0KU9ACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CCOSW_1_2_C0KU9ACXX.IND9_clean.fastq.gz	sample_AWF_749906_B1-181
PRJEB14847	SAMEA4347641	ERX1610255	749906	gut metagenome	Illumina HiSeq 2000	AWF_IIOSW_r1	PAIRED	4806601780	exp_AWF_IIOSW_2_C0UT3ACXX.IND11	2272827049;2293585147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539582/ERR1539582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539582/ERR1539582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_IIOSW_2_1_C0UT3ACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_IIOSW_2_2_C0UT3ACXX.IND11_clean.fastq.gz	sample_AWF_749906_C1-017
PRJEB14847	SAMEA4347711	ERX1610228	749906	gut metagenome	Illumina HiSeq 2000	AWF_AACOSW_r1	PAIRED	4265985783	exp_AWF_AACOSW_1_HAYK5ADXX.IND23	1872811668;1950027499	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539583/ERR1539583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539583/ERR1539583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AACOSW_1_1_HAYK5ADXX.IND23_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AACOSW_1_2_HAYK5ADXX.IND23_clean.fastq.gz	sample_AWF_749906_B1_177
PRJEB14847	SAMEA4347507	ERX1610368	749906	gut metagenome	Illumina HiSeq 2000	AWF_CBOSW_r1	PAIRED	3727995548	exp_AWF_CBOSW_4_C0KU9ACXX.IND8	1708770712;1748785997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539584/ERR1539584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539584/ERR1539584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CBOSW_4_1_C0KU9ACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_CBOSW_4_2_C0KU9ACXX.IND8_clean.fastq.gz	sample_AWF_749906_B1-171
PRJEB14847	SAMEA4347551	ERX1610187	749906	gut metagenome	Illumina HiSeq 2000	AWF_AFOSW_r1	PAIRED	4093119266	exp_AWF_AFOSW_6_C0KU9ACXX.IND7	1722563387;1758008917	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539585/ERR1539585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539585/ERR1539585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AFOSW_6_1_C0KU9ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AFOSW_6_2_C0KU9ACXX.IND7_clean.fastq.gz	sample_AWF_749906_A1-051
PRJEB14847	SAMEA4347499	ERX1610393	749906	gut metagenome	Illumina HiSeq 2000	AWF_VLOSW_r1	PAIRED	5024687054	exp_AWF_VLOSW_2_HAY78ADXX.IND12	2121654871;2182700771	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539586/ERR1539586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539586/ERR1539586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VLOSW_2_1_HAY78ADXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VLOSW_2_2_HAY78ADXX.IND12_clean.fastq.gz	sample_AWF_749906_B1_ 080
PRJEB14847	SAMEA4347694	ERX1610253	749906	gut metagenome	Illumina HiSeq 2000	AWF_ALOSW_r1	SINGLE	3821831321	exp_AWF_ALOSW_8_C0BB7ACXX.IND12	3360772256	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539587/ERR1539587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_ALOSW_8_C0BB7ACXX.IND12_clean.fastq.gz	sample_AWF_749906_A1-101
PRJEB14847	SAMEA4347728	ERX1610287	749906	gut metagenome	Illumina HiSeq 2000	AWF_LSOSW_r1	PAIRED	4400999641	exp_AWF_LSOSW_1_D14RHACXX.IND3	1996930312;2011656010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539588/ERR1539588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539588/ERR1539588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LSOSW_1_1_D14RHACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LSOSW_1_2_D14RHACXX.IND3_clean.fastq.gz	sample_AWF_749906_B1_023
PRJEB14847	SAMEA4347670	ERX1610173	749906	gut metagenome	Illumina HiSeq 2000	AWF_MDOSW_r1	PAIRED	4342450401	exp_AWF_MDOSW_2_D14RHACXX.IND9	1993039664;2020564197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539589/ERR1539589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/009/ERR1539589/ERR1539589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MDOSW_2_1_D14RHACXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MDOSW_2_2_D14RHACXX.IND9_clean.fastq.gz	sample_AWF_749906_A1_025
PRJEB14847	SAMEA4347515	ERX1610258	749906	gut metagenome	Illumina HiSeq 2000	AWF_KROSW_r1	PAIRED	5495164647	exp_AWF_KROSW_4_C0UW8ACXX.IND10	2308479244;2355793288	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539590/ERR1539590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/000/ERR1539590/ERR1539590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KROSW_4_1_C0UW8ACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_KROSW_4_2_C0UW8ACXX.IND10_clean.fastq.gz	sample_AWF_749906_B1-044
PRJEB14847	SAMEA4347728	ERX1610433	749906	gut metagenome	Illumina HiSeq 2000	AWF_LSOSW_r2	PAIRED	4939716105	exp_AWF_LSOSW_1_HAYK8ADXX.IND10	2111021878;2177693679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539591/ERR1539591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/001/ERR1539591/ERR1539591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LSOSW_1_1_HAYK8ADXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_LSOSW_1_2_HAYK8ADXX.IND10_clean.fastq.gz	sample_AWF_749906_B1_023
PRJEB14847	SAMEA4347744	ERX1610431	749906	gut metagenome	Illumina HiSeq 2000	AWF_QHOSW_r1	PAIRED	4673686963	exp_AWF_QHOSW_2_C1JJBACXX.IND23	2136991744;2148253886	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539592/ERR1539592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/002/ERR1539592/ERR1539592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QHOSW_2_1_C1JJBACXX.IND23_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_QHOSW_2_2_C1JJBACXX.IND23_clean.fastq.gz	sample_AWF_749906_B1 116
PRJEB14847	SAMEA4347483	ERX1610426	749906	gut metagenome	Illumina HiSeq 2000	AWF_AAVOSW_r1	PAIRED	3160886115	exp_AWF_AAVOSW_1_HAYJVADXX.IND33	1358947845;1382801194	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539593/ERR1539593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/003/ERR1539593/ERR1539593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAVOSW_1_1_HAYJVADXX.IND33_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAVOSW_1_2_HAYJVADXX.IND33_clean.fastq.gz	sample_AWF_749906_A1_087
PRJEB14847	SAMEA4347627	ERX1610419	749906	gut metagenome	Illumina HiSeq 2000	AWF_MFOSW_r1	PAIRED	4549922041	exp_AWF_MFOSW_2_D14RHACXX.IND11	2074086036;2101143108	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539594/ERR1539594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/004/ERR1539594/ERR1539594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MFOSW_2_1_D14RHACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_MFOSW_2_2_D14RHACXX.IND11_clean.fastq.gz	sample_AWF_749906_A1_125
PRJEB14847	SAMEA4347508	ERX1610188	749906	gut metagenome	Illumina HiSeq 2000	AWF_AIOSW_r1	PAIRED	5361004673	exp_AWF_AIOSW_1_D11KBACXX.IND10	2400215828;2392548311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539595/ERR1539595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/005/ERR1539595/ERR1539595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AIOSW_1_1_D11KBACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AIOSW_1_2_D11KBACXX.IND10_clean.fastq.gz	sample_AWF_749906_A1-081
PRJEB14847	SAMEA4347594	ERX1610361	749906	gut metagenome	Illumina HiSeq 2000	AWF_VBOSW_r1	PAIRED	4727933699	exp_AWF_VBOSW_1_HAY78ADXX.IND3	2000794089;2046060615	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539596/ERR1539596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/006/ERR1539596/ERR1539596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VBOSW_1_1_HAY78ADXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_VBOSW_1_2_HAY78ADXX.IND3_clean.fastq.gz	sample_AWF_749906_A1_100
PRJEB14847	SAMEA4347740	ERX1610394	749906	gut metagenome	Illumina HiSeq 2000	AWF_AAFOSW_r2	PAIRED	2032390285	exp_AWF_AAFOSW_2_HAYK8ADXX.IND26	875776463;927276956	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539597/ERR1539597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/007/ERR1539597/ERR1539597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAFOSW_2_1_HAYK8ADXX.IND26_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_AAFOSW_2_2_HAYK8ADXX.IND26_clean.fastq.gz	sample_AWF_749906_A1_187
PRJEB14847	SAMEA4347470	ERX1610260	749906	gut metagenome	Illumina HiSeq 2000	AWF_TPOSW_r2	PAIRED	1527166115	exp_AWF_TPOSW_2_HAYK8ADXX.IND28	643897361;694532368	ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539598/ERR1539598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR153/008/ERR1539598/ERR1539598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TPOSW_2_1_HAYK8ADXX.IND28_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA675/ERA675994/fastq/AWF_TPOSW_2_2_HAYK8ADXX.IND28_clean.fastq.gz	sample_AWF_749906_B1-039
